CustomerID,Customer Name,City,District,State,OMC,Class of Mkt,Latitude,Longitude,Fiscal Year,Month,MS Vol,HSD Vol
HPC41015326,M/S   MOHAN AUTOS,TIRUPUR - RETAIL,TN-TIRUPPUR,Tamil Nadu,HPCL,B,11.1,77.34,2024,July,68,76
HPC41015327,M/s BRAJ FILLING CENTRE  GADERI,GADERI - RETAIL,RJ-AJMER,Rajasthan,HPCL,D1,26.35,74.76,2024,July,0,24
HPC41015329,MARUDUR FULES,MARUDUR - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,C,11.23,76.9,2024,July,83,125
HPC41015331,M/s HAMARA PUMP SEAMARI,SEAMARI - RETAIL,RJ-SLUMBER,Rajasthan,HPCL,C,24.05,73.85,2024,July,39,35
HPC41015332,M/S HP AUTO CARE CENTER EMP,HYDERABAD-R P ROAD - RETAIL,TG-HYDERABAD,Telangana,HPCL,A,0,0,2024,July,395.63,142.73
HPC41015334,M/s HAMARA PUMP SHIVAM F STN  BAMBO,BAMBORE - RETAIL,RJ-TONK,Rajasthan,HPCL,C,26.13,75.86,2024,July,30,50
HPC41015335,YUVANASH AGENCY  HPC DEALER,NAMBIYUR - RETAIL,TN-ERODE,Tamil Nadu,HPCL,D2,11.37,77.32,2024,July,32,40
HPC41015338,MSHSD ABHILASHA SERVICE STATION,KAITHOON - RETAIL,RJ-KOTA,Rajasthan,HPCL,C,25.11,75.99,2024,July,48,108
HPC41015339,MSHSD  G P T SERVICE STATION,NALIBETTA AGRAHARAM - RETAIL,TN-KRISHNAGIRI,Tamil Nadu,HPCL,D2,12.71,77.85,2024,July,125,195
HPC41015342,M/S  AIM  ONE  AGENCIES,ARASUR - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,D1,11.08,77.12,2024,July,84,180
HPC41015345,M/s HAMARA PUMP DOONGERKHEDA,BEAWAR - RETAIL,RJ-BEAWAR,Rajasthan,HPCL,C,0,0,2024,July,0,0
HPC41015346,SRI  SUNDERLAXMI  FUEL SERVICE,PANANKADU - RETAIL,TN-SALEM,Tamil Nadu,HPCL,B,11.65,78.11,2024,July,29,17
HPC41015348,MSHSD SHIV SHAKTI FILLING STATION,KESHORAIPATAN - RETAIL,RJ-BUNDI,Rajasthan,HPCL,D2,25.33,75.95,2024,July,40,60
HPC41015351,SRI VELAVA  AGENCY  HPC DEALER,CHENNIMALAI - RETAIL,TN-ERODE,Tamil Nadu,HPCL,D2,11.17,77.6,2024,July,36,48
HPC41015352,M/s GAUGHAT FILLING STATION  Gaugha,GAUGHAT - RETAIL,RJ-BARAN,Rajasthan,HPCL,C,24.8,76.57,2024,July,30,30
HPC41015354,Shree Hari Petroleum Hamara Pump,BIGOD - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.25,75.03,2024,July,36,54
HPC41015355,M/s Shri jagadguru fs indrakaran vi,PASHAMYLARAM - RETAIL,TG-SANGAREDDY,Telangana,HPCL,C,17.53,78.16,2024,July,34,79
HPC41015357,M/S  GANGA  YAMUNA AGENCIES,GOBICHETTIPALAYM - RETAIL,TN-ERODE,Tamil Nadu,HPCL,D2,11.46,77.42,2024,July,104,64
HPC41015358,M/s HAMARA PUMP KOTRA PARVATI P P,KOTRA - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,C,24.37,73.19,2024,July,12,36
HPC41015360,M/s HP SERVICE CENTER ZAHEERABAD,ZAHIRABAD - RETAIL,TG-SANGAREDDY,Telangana,HPCL,C,17.68,77.59,2024,July,19,37
HPC41015362,MAA DHANOP PETROLEUM  HAMARA PUMP A,ARWAR - RETAIL,RJ-SHAHPURA,Rajasthan,HPCL,C,25.84,74.83,2024,July,13,19
HPC41015364,MSHSD APPU ENTERPRISES,SIVAGIRI - RETAIL,TN-ERODE,Tamil Nadu,HPCL,C,11.13,77.79,2024,July,20,28
HPC41015365,JAI PRAKASH AND SONS   HURDA,HURDA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,D2,25.9,74.69,2024,July,21,23
HPC41015367,M/s SRR filling station  Nandigama,KARDANOOR - RETAIL,TG-SANGAREDDY,Telangana,HPCL,C,17.51,78.21,2024,July,61,89
HPC41015368,SHANKAR PETROLEUM   KEMUNIA,RAIPUR GANGAPUR - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.39,74.17,2024,July,36,28
HPC41015370,M/s  AMMAN PETROL BUNK  PALANI,PALNI - RETAIL,TN-DINDIGUL,Tamil Nadu,HPCL,D1,10.45,77.54,2024,July,89,80
HPC41015371,DEV FILLING STATION   SALAWATIYA,SALAWATIYA BAJOLIYA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,D1,25.12,75.27,2024,July,35,161
HPC41015373,MSHSD AKHIL REDDY PETRO PARK,PASHAMYLARAM - RETAIL,TG-SANGAREDDY,Telangana,HPCL,B,17.45,78.28,2024,July,125,100
HPC41015376,M/S SREE RAM FUELS,VELLALORE - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,B,10.99,77.04,2024,July,76,44
HPC41015377,MSHSD KIRAN ENTERPRISES,BHAMASHAH MANDI RD (2992) - RETAIL,RJ-KOTA,Rajasthan,HPCL,B,25.13,75.86,2024,July,55,225
HPC41015379,M/s RVM fuel station singitham,MUNIPALLY - RETAIL,TG-SANGAREDDY,Telangana,HPCL,C,17.8,77.77,2024,July,13,13
HPC41015381,M/s  HAMARA PUMP DATWAS,DATWAS - RETAIL,RJ-TONK,Rajasthan,HPCL,C,26.49,76.14,2024,July,55,85
HPC41015384,M/s HAMARA PUMP RAMTHALA,RAMTHALA - RETAIL,RJ-TONK,Rajasthan,HPCL,C,25.87,75.29,2024,July,32,40
HPC41015387,M/s RAJAT FILLING STATION BARAPATHA,BARAPATHAR - RETAIL,RJ-AJMER,Rajasthan,HPCL,D1,26.27,74.73,2024,July,8,64
HPC41015389,MSHSD AGRAWAL S S  HAMARA PUMP NAIN,NAINWA - RETAIL,RJ-BUNDI,Rajasthan,HPCL,C,25.78,75.87,2024,July,45,35
HPC41015391,M/s NATIONAL FUEL STATION  Pirawa,PIRWA - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,C,24.17,76.03,2024,July,47,29
HPC41015393,COMCO HP HIGHWAY CENTRE  MANDAPIYA,MANPIYA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,D1,0,0,2024,July,57.53,147.09
HPC41015395,KHOIWAL FILLING STATION   AGARPURA,KODUKOTA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.35,74.72,2024,July,32,28
HPC41015397,NAHAR FILLING STATION   SAMODI,BHILWARA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.36,74.55,2024,July,52,104
HPC41015399,SHIIV PETROLEUM   SAHADA,SAHADA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,D2,25.17,74.23,2024,July,40,60
HPC41015402,MSHSD HAMARA PUMP MUNDLA,MUNDLA - RETAIL,RJ-KOTA,Rajasthan,HPCL,C,25.21,76.03,2024,July,30,70
HPC41015404,M/s HP RAJA ARIHANT FILLING STATION,UNHEL - RJ - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,C,23.84,75.59,2024,July,30,10
HPC41015463,MSHSD MOTILAL OMPRAKASH,BHAWARPUR - RETAIL,CT-MAHASAMUND,Chhattisgarh,HPCL,C,21.34,82.99,2024,July,31.5,76.5
HPC41015464,MSHSD BHAVANA FUELS,TUMDIBODE - RETAIL,CT-RAJANANDGAON,Chhattisgarh,HPCL,D1,21.08,80.84,2024,July,9,21
HPC41015466,DURGAWATI FUELS,SAMRI - RETAIL,CT-BALRAMPUR,Chhattisgarh,HPCL,C,23.59,83.63,2024,July,31.5,106.5
HPC41015467,MSHSD SUGAN PETROLEUM,JAGDALPUR - RETAIL,CT-BASTAR,Chhattisgarh,HPCL,D1,19.09,82.04,2024,July,13.5,58.5
HPC41015469,M/S VAISHNAVI FUELS,SINGHANPURI - RETAIL,CT-KAWARDA,Chhattisgarh,HPCL,D1,22.03,81.25,2024,July,30,70
HPC41015470,PRITMA PETROL PUMP,BAKARUMA - RETAIL,CT-RAIGARH,Chhattisgarh,HPCL,D2,22.53,83.43,2024,July,29,71
HPC41015471,MSHSD SIDDHESHWAR NATH FUELS,TIMARLAGA - RETAIL,-,-,HPCL,D1,21.69,83.19,2024,July,9,27
HPC41015472,R B GATAURI,BILASPUR - RETAIL,CT-BILASPUR,Chhattisgarh,HPCL,D2,22.2,82.14,2024,July,9,17
HPC41015474,TEG FUELS,LUDEG OML - RETAIL,CT-JASHPUR,Chhattisgarh,HPCL,D1,22.66,83.5,2024,July,25,67
HPC41015475,M/S ARYAN FUELS,KURDA - RETAIL,CT-BEMETARA,Chhattisgarh,HPCL,C,21.81,81.34,2024,July,41,15
HPC41015477,M/S SATYANARAYAN PETROLEUM,TEMRI - RETAIL,CT-BEMETARA,Chhattisgarh,HPCL,D1,21.8,81.86,2024,July,22,32
HPC41015478,SHREE SATYA PETROLEUM,BILASPUR - RETAIL,CT-BILASPUR,Chhattisgarh,HPCL,D2,22.03,82.05,2024,July,15,105
HPC41015479,MAALAXMI FUELS,MUNGELI - RETAIL,CT-MUNGELI,Chhattisgarh,HPCL,D2,22.13,81.86,2024,July,105,135
HPC41015480,BHARTI PETROLEUM,BODLA - RETAIL,CT-KAWARDA,Chhattisgarh,HPCL,D1,22.16,81.23,2024,July,45,95
HPC41015481,RADHESHYAM FUELS,KHARSIA - RETAIL,CT-RAIGARH,Chhattisgarh,HPCL,D1,21.99,83.22,2024,July,36,368
HPC41015482,NARAYAN MURTI PETROLEUM,AMBIKAPUR - RETAIL,CT-SARGUJA,Chhattisgarh,HPCL,D1,23.1,83.18,2024,July,77,91
HPC41015483,NARSIMHA FUELS,GULLU - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,D1,21.19,81.98,2024,July,60,132
HPC41015484,MSHSD SHREE RAM FUELS,MANENDRAGARH - RETAIL,CT-MANENDRAGARH CHIRIMIRI BHARATPUR,Chhattisgarh,HPCL,D1,23.21,82.2,2024,July,205,313
HPC41015485,SHRI RAAM JI FUELS,RAIPUR - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,C,21.3,81.64,2024,July,87,129
HPC41015486,SHRI RAMAVTAR   SONs,KORBA - RETAIL,CT-KORBA,Chhattisgarh,HPCL,C,22.35,82.7,2024,July,65,235
HPC41015487,TIWARI PETROLEUM,MULMULA - RETAIL,CT-JANJGIR,Chhattisgarh,HPCL,D1,21.96,82.43,2024,July,38,128
HPC41015488,M/S BAGHEL FUELS,TEMRI - RETAIL,CT-BEMETARA,Chhattisgarh,HPCL,D2,21.91,81.75,2024,July,50,70
HPC41015490,JALARAM FUELS,LITIYA - RETAIL,CT-RAJANANDGAON,Chhattisgarh,HPCL,C,21.13,80.97,2024,July,40,20
HPC41015491,SUKRITI FUELS,BHATAPARA - RETAIL,CT-BALODABAZAR,Chhattisgarh,HPCL,D2,21.73,81.98,2024,July,20,40
HPC41015492,G R FUELS,KHARSIA - RETAIL,CT-RAIGARH,Chhattisgarh,HPCL,D2,22.06,83.13,2024,July,0,0
HPC41015494,MEHTA FUELS,CHARAMA - RETAIL,CT-KANKER,Chhattisgarh,HPCL,D1,20.5,81.37,2024,July,118,194
HPC41015498,BALAJI FUELS,RAIPUR - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,C,21.28,81.6,2024,July,15,45
HPC41015500,SUJAN FUELS,MANDIR HASAUD - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,C,21.21,81.67,2024,July,4,8
HPC41015502,SONKAR FUELS,MANDIR HASAUD - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,C,21.3,81.82,2024,July,37.5,18.5
HPC41015504,ANKIT FUELS,GUNDARDEHI - RETAIL,CT-BALOD,Chhattisgarh,HPCL,D2,20.94,81.29,2024,July,40.5,31.5
HPC41015507,MSHSD KUMARI FUELS,SAHASPUR LOHARA - RETAIL,CT-KAWARDA,Chhattisgarh,HPCL,C,21.78,81.24,2024,July,35,25
HPC41015511,MAA SAMLESHWARI FUELS,SURAJPUR - RETAIL,CT-SURAJPUR,Chhattisgarh,HPCL,C,23.49,83.21,2024,July,55,99
HPC41015513,J N  PETROLEUM,SAHASPUR LOHARA - RETAIL,CT-KAWARDA,Chhattisgarh,HPCL,D2,21.77,81.13,2024,July,35,25
HPC41015515,MAHLA PETROL PUMP,DALLI RAJHARA - RETAIL,CT-BALOD,Chhattisgarh,HPCL,C,20.63,81.08,2024,July,55,45
HPC41015518,MADHUKAR FUELS,MULMULA - RETAIL,CT-JANJGIR,Chhattisgarh,HPCL,D2,21.86,82.47,2024,July,41,47
HPC41015520,GURUKRIPA FUELS,MULMULA - RETAIL,CT-JANJGIR,Chhattisgarh,HPCL,D1,21.97,82.43,2024,July,12,76
HPC41015522,SANCHETI FUELS,HALBA - RETAIL,CT-KANKER,Chhattisgarh,HPCL,C,20.48,81.51,2024,July,45,99
HPC41015524,SURYA FUELS,SAMRI - RETAIL,CT-BALRAMPUR,Chhattisgarh,HPCL,D1,23.62,83.63,2024,July,18,48
HPC41015526,AASTHA FILLING STATION,RAIGARH - RETAIL,CT-RAIGARH,Chhattisgarh,HPCL,C,21.86,83.47,2024,July,63,99
HPC41015530,ABDUL AZIZ   SONS,GANDAI - RETAIL,CT-KHAIRGARH CHHUIKHADAN GANDAI,Chhattisgarh,HPCL,D2,21.68,81.11,2024,July,19,19
HPC41015532,KUMAR FUELS,RAJNANDGAON - RETAIL,CT-RAJANANDGAON,Chhattisgarh,HPCL,D2,21.05,80.95,2024,July,25,35
HPC41015577,M/s Sri Manjunatha Filling Station,IBRAHIMNAGAR - RETAIL,TG-SIDDIPET,Telangana,HPCL,C,18.18,78.78,2024,July,16,54
HPC41015579,SRI AMBAL   CO,ANNUR - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,D1,11.24,77.11,2024,July,52,44
HPC41015581,M/S JAI JAWAN SERVICE STATION,IBRAHIMPATNAM - RETAIL,TG-RANGA REDDY,Telangana,HPCL,C,17.2,78.69,2024,July,43,65
HPC41015583,ARUN AGENCY,SEERAPALLI - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,D2,11.46,78.25,2024,July,37,33
HPC41015586,M/S VVRR FUEL AND ENERGY PARK,BONGULOOR VILLAGE - RETAIL,TG-RANGA REDDY,Telangana,HPCL,A,17.27,78.59,2024,July,100,120
HPC41015588,SAPTHAGIRI FUEL STATION,KOTHAGONDAPALLY - RETAIL,TN-KRISHNAGIRI,Tamil Nadu,HPCL,C,12.71,77.79,2024,July,20,60
HPC41015590,M/S SUPRAJA FUEL STATION,HYDERABAD-LENIN NAGAR - RETAIL,TG-RANGA REDDY,Telangana,HPCL,A,17.33,78.53,2024,July,20,0
HPC41015592,ROYAL PETROL BUNK,BOODHIMUTLU - RETAIL,TN-KRISHNAGIRI,Tamil Nadu,HPCL,D2,12.71,78.18,2024,July,48,84
HPC41015594,MAHADESWARA AGENCIES,MADAGONDAPALLI - RETAIL,TN-KRISHNAGIRI,Tamil Nadu,HPCL,D2,12.63,77.73,2024,July,64,80
HPC41015597,PR AGENCY,VAGARAYAMPALAYAM - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,C,11.14,77.14,2024,July,16,8
HPC41015598,SRI SABARI FUELS,ERODE - RETAIL,TN-ERODE,Tamil Nadu,HPCL,D2,11.29,77.73,2024,July,44,40
HPC41015600,M/s OM SREE NAVA DURGA PETROLEUMS,DP UPPAL - RETAIL,TG-MEDCHAL MALKAJGIRI,Telangana,HPCL,A,17.41,78.59,2024,July,249,84
HPC41015602,AMBAL AGENCIES,PALLIPALAYAM - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,C,11.37,77.76,2024,July,32,28
HPC41015605,M/S SRI RENUKA YELLAMMA PETRO MART,KUKATPALLY - RETAIL,TG-MEDCHAL MALKAJGIRI,Telangana,HPCL,A,17.5,78.41,2024,July,332,218
HPC41015608,BANSWARA HP STATION,BANSWARA - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,D2,23.56,74.38,2024,July,25,35
HPC41015609,M/s OME TRADING COMPANY  PALANI,PALNI - RETAIL,TN-DINDIGUL,Tamil Nadu,HPCL,D2,10.47,77.52,2024,July,24,12
HPC41015611,HONEY FILLING STATION,GADHI - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,D2,23.62,74.15,2024,July,15,25
HPC41015614,M/s SANWARIYA FILLING STATION  Harn,HARNAVADA SHAH JI - RETAIL,RJ-BARAN,Rajasthan,HPCL,C,24.44,76.7,2024,July,75,45
HPC41015616,HP AUTO CARE CENTER OSMANIA,HYDERABAD-TARNAKA - RETAIL,TG-HYDERABAD,Telangana,HPCL,A,0,0,2024,July,525.6,212.91
HPC41015617,M/s HP SHRIJI TREADRES  JETHANA,JETHANA - RETAIL,RJ-AJMER,Rajasthan,HPCL,C,26.28,74.48,2024,July,8,18
HPC41015619,T N R AGENCIES,MALLASAMUDRAM - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,D2,11.49,78.03,2024,July,18,36
HPC41015620,M/s DEEPAK PETROLEUM JAGPURA,JAGPURA - RETAIL,RJ-AJMER,Rajasthan,HPCL,D1,26.26,74.72,2024,July,34,431
HPC41015624,M/s Bhadana Filling station  BIR,SHRINAGAR - RETAIL,RJ-AJMER,Rajasthan,HPCL,D1,26.37,74.76,2024,July,5,115
HPC41015625,MAGELAM ENTERPRISES,PANDAMANGALAM - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,C,11.1,77.96,2024,July,52,32
HPC41015627,M/s MOHAN FILLING STATION  TODARAIS,TODARISINGH - RETAIL,RJ-TONK,Rajasthan,HPCL,C,26.02,75.45,2024,July,19,23
HPC41015628,THUNAIVAN AGENCIES,NAVANI - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,D1,11.35,78.17,2024,July,25,67
HPC41015630,MSHSD UTTAM PETROLEUM CORPORATION,SULTANPUR - RETAIL,RJ-KOTA,Rajasthan,HPCL,C,25.29,76.17,2024,July,80,80
HPC41015632,M/S SREEMAN FILLING STATION,PEDDA AMBERPET - RETAIL,TG-RANGA REDDY,Telangana,HPCL,D1,17.31,78.71,2024,July,54,146
HPC41015633,M/s SHIV FILLING STATION  MADDA,NIMBAHERA - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,D1,24.58,74.67,2024,July,21,123
HPC41015635,GEETHA AGENCIES,PAPPAMPATTI - RETAIL,TN-COIMBATORE,Tamil Nadu,HPCL,D2,10.96,77.09,2024,July,36,48
HPC41015637,BHAGWAN HP FILLING   NEGADIYA,NATHDWARA RAJASTHAN - RETAIL,RJ-RAJ SAMAND,Rajasthan,HPCL,D1,24.84,73.77,2024,July,80,360
HPC41015638,M/S CRB AGENCIES,METTUR DAM-RS - RETAIL,TN-SALEM,Tamil Nadu,HPCL,D2,11.81,77.83,2024,July,52,80
HPC41015640,M/s KANHA FILLING STATION  Atru,ATRU - RETAIL,RJ-BARAN,Rajasthan,HPCL,D1,24.88,76.67,2024,July,60,40
HPC41015643,ELAIYA PERUMAL AGENCIES,PAPPIREDDYPATTI - RETAIL,TN-DHARMAPURI,Tamil Nadu,HPCL,C,11.9,78.37,2024,July,16,20
HPC41015644,M/s SATYAM FILLING STATION  Jhalawa,JHALAWAR - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D1,24.61,76.12,2024,July,25,75
HPC41015646,M/s Mallanna Fs Komuravelli,CHERIAL - RETAIL,TG-SIDDIPET,Telangana,HPCL,C,17.94,78.88,2024,July,5,9
HPC41015649,M/s A1 fuel station  yenagandla,PODCHENPALLE - RETAIL,TG-MEDAK,Telangana,HPCL,C,17.92,78.11,2024,July,23,107
HPC41015651,BAJRANGBALA FILLING STATION,GADHI - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,D2,23.64,74.23,2024,July,12,86
HPC41015654,M/s JAGDISH FILLING STATION  DAMLIY,PRATAPGARH - RETAIL,RJ-PRATAPGARH,Rajasthan,HPCL,C,24.09,74.8,2024,July,40,40
HPC41015655,SHRI JAYAM AGENCIES,PERMANALLUR - RETAIL,TN-TIRUPPUR,Tamil Nadu,HPCL,D2,11.18,77.35,2024,July,68,52
HPC41015657,MSHSD SHIVAM SERVICE STATION,DABI - RETAIL,RJ-BUNDI,Rajasthan,HPCL,C,25.08,75.51,2024,July,15,65
HPC41015660,M/s KULDEEP AUTOMOBILES SANWARIYA,SANWARIYA - RETAIL,RJ-TONK,Rajasthan,HPCL,D2,26.2,75.25,2024,July,20,40
HPC41015662,K S G   SONS,BURGUR - RETAIL,TN-KRISHNAGIRI,Tamil Nadu,HPCL,C,12.54,78.36,2024,July,0,0
HPC41015663,JAI DHANOP FILLING STATION   KARERA,KUMNAPURA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.51,74.11,2024,July,44,52
HPC41015664,M/s  CHINNA  RAJU  TRADERS,SALEM - RETAIL,TN-SALEM,Tamil Nadu,HPCL,B,11.66,78.17,2024,July,63,12
HPC41015665,M/s MUNDRA PETROLEUM  SIROHI,SIROHI VILLAGE - RETAIL,RJ-TONK,Rajasthan,HPCL,D1,25.82,75.47,2024,July,8,28
HPC41015666,M/s SAMMATI FILLING STATION  PIPALK,PIPALKHOONT - RETAIL,RJ-PRATAPGARH,Rajasthan,HPCL,D1,23.82,74.56,2024,July,30,30
HPC41015668,SRINIVASA AGENCY,KALLAPPANAICKENPATTI - RETAIL,TN-NAMAKKAL,Tamil Nadu,HPCL,D2,11.34,78.25,2024,July,32,40
HPC41015669,MSHSD YADVENDRA FILLING STATION,SANGOD - RETAIL,RJ-KOTA,Rajasthan,HPCL,D2,24.85,76.41,2024,July,20,20
HPC41015670,M/s BABA FILLING STATION  Deori,DEVRI-RETAIL,RJ-BARAN,Rajasthan,HPCL,D1,25.27,77.25,2024,July,40,140
HPC41015672,M/s PANWAR FILLING STATION,JHADOL - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,C,24.41,73.5,2024,July,25,75
HPC41015674,M/s SHUBH SHREE PETROLEUM,TIDI - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D1,24.12,73.7,2024,July,4,62
HPC41015677,M/s NEHA PETRLEUM  KANAKHEDI,SHRINAGAR - RETAIL,RJ-AJMER,Rajasthan,HPCL,D1,26.4,74.77,2024,July,10,104
HPC41015679,M/s SS FILLING STATION  MANPURA,CHITTORGARH - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,C,24.9,74.66,2024,July,28,28
HPC41015681,M/s HARIKRIPA FILLING STATION,ASPUR - RETAIL,RJ-DUNGARPUR,Rajasthan,HPCL,C,23.93,74.31,2024,July,42,50
HPC41015682,M/s MALLIKARJUNASWAMY FILLING STAT,STAMBAMPALLY - RETAIL,TG-WARANGAL RURAL,Telangana,HPCL,C,17.93,79.71,2024,July,8,16
HPC41015683,UDAI PETROLEUM,MANGALWAR - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,C,24.6,74.38,2024,July,32,64
HPC41015686,VENKAT SRI NIDHI FUEL POINT,RAMAGUNDAM - RETAIL,TG-PEDDAPALLI,Telangana,HPCL,D2,18.76,79.48,2024,July,68,66
HPC41015687,M/s R K DHABHAI PETROLEUM,DABOK - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D1,24.62,73.91,2024,July,4,8
HPC41015689,BALWANT PETROLEUM,PARSOLI - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,D1,25.11,74.87,2024,July,80,180
HPC41015690,MS/HSD JANATHA FILLING POINT,KRISHNAPURAM - RETAIL,TG-KHAMMAM,Telangana,HPCL,C,17.06,80.12,2024,July,8,28
HPC41015692,M/s MAYANK FILLING STATION,ASALPUR - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D1,24.27,76.51,2024,July,60,40
HPC41015693,MSHSD KANAKA DURGA PETRO STATION,MALKAPUR VILLAGE - RETAIL,TG-YADADRI BHONGIRI,Telangana,HPCL,D1,17.29,78.74,2024,July,43,266
HPC41015694,MSHSD VINAYAK PETROLEUM,DHANESHWAR - RETAIL,RJ-BUNDI,Rajasthan,HPCL,D1,25.08,75.56,2024,July,35,165
HPC41015696,M/s ADINATH FILLING STATION,BHINDER - RETAIL,RJ-UDAIPUR,Rajasthan,HPCL,D2,24.57,74.2,2024,July,35,25
HPC41015697,M/s NAVKAR FILLING STATION  TANDA M,DUNGRA - RETAIL,RJ-BANSAWARA,Rajasthan,HPCL,D1,23.27,74.28,2024,July,58,86
HPC41015698,M/s VAISHNAVI PETROLEUM,BHUWALI - RETAIL,RJ-DUNGARPUR,Rajasthan,HPCL,D1,23.95,73.58,2024,July,15,85
HPC41015699,MSHSD HAMARA PUMP OSWAL FS  Gangdha,GANGDHAR - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,C,23.94,75.64,2024,July,15,25
HPC41015700,M/s SHRI PARSHWANATH PETROLEUM NAGA,NAGARFORT - RETAIL,RJ-TONK,Rajasthan,HPCL,D2,25.91,75.83,2024,July,20,20
HPC41015701,MSHSD DEV NARAYAN FILLING STATION,BANERA - RETAIL,RJ-SHAHPURA,Rajasthan,HPCL,D2,25.52,74.73,2024,July,4,8
HPC41015702,M/s HP RAJA BARADIYA FS  Suliya Cho,SULIA CHOWKI - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D2,24.42,75.88,2024,July,15,25
HPC41015705,M/s MATESHWARI FILLING STATION  ASA,ASAVRA - RETAIL,RJ-CHITORGARH,Rajasthan,HPCL,C,24.63,74.49,2024,July,32,16
HPC41015707,M/s HP RAJA RAJVEER FS  Bhawanimand,PACHPAHAR - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D2,24.39,75.81,2024,July,52,68
HPC41015709,M/s KHAMKHERA BALAJI FS  Khuri,KHURI - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D2,24.35,76.68,2024,July,58,34
HPC41015711,M/S HP RAJA SHREE BALAJI PETRO  Kal,KALITALAI - RETAIL,RJ-JHALAWAR,Rajasthan,HPCL,D2,24.31,76.16,2024,July,10,38
HPC41015715,M/s SHREE GANESH FS  Nimoda,NIMODA - RETAIL,RJ-BARAN,Rajasthan,HPCL,D1,24.81,76.71,2024,July,20,80
HPC41015717,M/s R D  FUEL STATION  Anta,BAMORI - RETAIL,RJ-BARAN,Rajasthan,HPCL,D1,25.15,76.28,2024,July,15,25
HPC41015719,RAJ FILLING STATION   KALIAS,KALIAS - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,C,25.68,74.5,2024,July,35,65
HPC41015724,MSHSD SHREE DEV HP FILLING STATION,KODUKOTA - RETAIL,RJ-BHILWARA,Rajasthan,HPCL,D1,25.32,74.75,2024,July,19,50
HPC41015763,PRAKASH FUELS,NAARA - RETAIL,CT-RAIPUR,Chhattisgarh,HPCL,C,21.27,81.9,2024,July,38.5,19.5
HPC41015764,AGRAWAL PETROLEUM,MASORA - RETAIL,CT-KONDAGAON,Chhattisgarh,HPCL,D1,19.64,81.66,2024,July,44.5,111.5
HPC41015766,SHUBHYATRA FUELS,SARIA - RETAIL,-,-,HPCL,C,21.64,83.36,2024,July,43,69
HPC41015767,SHRI R D FUELS,SURAJPUR - RETAIL,CT-SURAJPUR,Chhattisgarh,HPCL,C,23.12,82.9,2024,July,25,75
HPC41015769,GURUMEHER FUELS,RAIGARH - RETAIL,CT-RAIGARH,Chhattisgarh,HPCL,D1,21.86,83.37,2024,July,35,533
HPC41015772,HARUN FUELS,DHANIA - RETAIL,CT-BILASPUR,Chhattisgarh,HPCL,C,22.15,82.36,2024,July,29,49
